2019-12-15 14:33:44 INFO  CalculatorPageObjects:86 - Addition of two numbers test Started
2019-12-15 14:33:45 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_1})
2019-12-15 14:33:45 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_add})
2019-12-15 14:33:46 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_4})
2019-12-15 14:33:47 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-15 14:33:48 INFO  TestBase:168 - The Text of the Element is : 5
2019-12-15 14:33:48 INFO  CalculatorPageObjects:92 - Addition of two numbers test Finished
2019-12-15 14:33:48 INFO  TC001_VerifyCalculatorPageTest:24 - ******AdditionOperationTest Finished *********
2019-12-15 14:34:09 INFO  TestBase:78 - App Launched in Mobile Emulator
2019-12-15 14:34:09 INFO  TC001_VerifyCalculatorPageTest:45 - ******DivisionOperationTest Started *********
2019-12-15 14:34:09 INFO  CalculatorPageObjects:116 - Division of two numbers test Started
2019-12-15 14:34:10 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_9})
2019-12-15 14:34:11 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-15 14:34:11 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_div})
2019-12-15 14:34:12 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-15 14:34:12 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-15 14:34:14 INFO  TestBase:168 - The Text of the Element is : 19
2019-12-15 14:34:14 INFO  CalculatorPageObjects:123 - Division of two numbers test Finished
2019-12-15 14:34:14 INFO  TC001_VerifyCalculatorPageTest:48 - ******DivisionOperationTest Finished *********
2019-12-15 14:34:35 INFO  TestBase:78 - App Launched in Mobile Emulator
2019-12-15 14:34:35 INFO  TC001_VerifyCalculatorPageTest:37 - ******MultiplicationOperationTest Started *********
2019-12-15 14:34:35 INFO  CalculatorPageObjects:106 - Multiplication of two numbers test Started
2019-12-15 14:34:36 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_9})
2019-12-15 14:34:36 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_mul})
2019-12-15 14:34:37 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-15 14:34:38 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-15 14:34:39 INFO  TestBase:168 - The Text of the Element is : 45
2019-12-15 14:34:39 INFO  CalculatorPageObjects:112 - Multiplication of two numbers test Finished
2019-12-15 14:34:39 INFO  TC001_VerifyCalculatorPageTest:40 - ******MultiplicationOperationTest Finished *********
2019-12-15 14:35:00 INFO  TestBase:78 - App Launched in Mobile Emulator
2019-12-15 14:35:00 INFO  TC001_VerifyCalculatorPageTest:29 - ******SubtractOperationTest Started *********
2019-12-15 14:35:00 INFO  CalculatorPageObjects:96 - Subtraction of two numbers test Started
2019-12-15 14:35:01 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_9})
2019-12-15 14:35:02 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/op_sub})
2019-12-15 14:35:03 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/digit_5})
2019-12-15 14:35:03 INFO  TestBase:148 - To Perform Click Operation on : Located by By.chained({By.id: com.android.calculator2:id/eq})
2019-12-15 14:35:04 INFO  TestBase:168 - The Text of the Element is : 4
2019-12-15 14:35:04 INFO  CalculatorPageObjects:102 - Subtraction of two numbers test Finished
2019-12-15 14:35:04 INFO  TC001_VerifyCalculatorPageTest:32 - ******SubtractOperationTest Finished *********
2019-12-15 14:35:06 INFO  TestBase:88 - Mobile App closed
